lead_id,email,company_name,industry,job_title,seniority_level,company_size,country,email_opens,email_clicks,website_visits,time_on_site,pages_viewed,content_downloads,form_submissions,event_attendance,demo_requests,pricing_page_views,feature_page_views,days_since_first_interaction,total_interactions,last_interaction_days,converted
LEAD_925,leslie10@example.org,Butler-Johnson,Technology,Prison officer,Entry,11-50,Germany,9,2,4,529,3,4,1,1,1,3,6,90,39,23,0
LEAD_926,joshuamann@example.com,"Barrett, Johnson and Daniel",Retail,Software engineer,Mid,1000+,Canada,7,2,15,367,8,4,2,0,1,2,4,68,44,18,0
LEAD_927,kristichen@example.com,"Montgomery, Walsh and Maxwell",Technology,Advertising account planner,Senior,1-10,USA,8,6,27,737,6,1,2,1,1,1,3,30,24,17,0
LEAD_928,david90@example.org,Romero Inc,Education,Charity fundraiser,Mid,1000+,India,5,7,15,790,10,1,2,0,1,4,7,92,52,28,0
LEAD_929,bli@example.com,"Parker, Williams and Rogers",Education,"Engineer, technical sales",Senior,11-50,USA,2,9,23,313,15,2,0,1,1,2,1,27,20,25,0
LEAD_930,joshua66@example.com,Mejia-Meza,Finance,Historic buildings inspector/conservation officer,Mid,201-1000,Germany,3,3,36,233,8,2,1,1,1,2,1,12,37,8,0
LEAD_931,zrodriguez@example.org,Wood-Strickland,Finance,"Designer, television/film set",Mid,1000+,USA,13,8,24,85,14,0,2,1,1,4,0,79,41,6,0
LEAD_932,tmata@example.org,Moody Group,Education,"Engineer, aeronautical",Mid,1-10,UK,18,0,21,760,15,4,0,0,0,2,2,23,16,11,0
LEAD_933,murphymichael@example.net,Ward Inc,Technology,"Psychologist, educational",Senior,11-50,India,11,5,24,142,11,1,0,1,1,2,4,84,44,12,0
LEAD_934,sara02@example.org,Jones PLC,Retail,Materials engineer,Executive,11-50,Germany,6,9,21,47,4,0,2,0,1,0,3,105,23,1,1
LEAD_935,monicabradley@example.com,Macdonald Ltd,Retail,Sports therapist,Entry,1-10,Canada,7,0,22,41,15,4,2,1,0,1,4,11,14,8,1
LEAD_936,vlopez@example.net,Mendez-Dean,Finance,Customer service manager,Entry,11-50,USA,19,6,1,114,1,1,2,0,1,0,0,117,36,25,0
LEAD_937,watsoncolleen@example.com,"Green, Dominguez and Ramirez",Finance,"Designer, graphic",Executive,1-10,UK,10,7,28,170,16,1,0,0,1,2,9,72,22,28,0
LEAD_938,eric89@example.net,"Thompson, Jones and Johnson",Finance,Illustrator,Entry,1000+,Canada,9,6,11,106,16,1,1,0,1,1,3,20,34,20,0
LEAD_939,alexander73@example.com,"King, Hayes and Payne",Retail,Amenity horticulturist,Entry,201-1000,India,12,1,19,515,18,1,0,1,1,4,5,1,58,18,0
LEAD_940,nsmith@example.com,"Nelson, Nichols and Hill",Finance,Media planner,Senior,1-10,India,3,0,5,537,13,4,0,1,1,3,6,74,59,6,0
LEAD_941,nicoleramirez@example.com,Gomez-Rodriguez,Retail,"Librarian, public",Executive,1000+,Germany,4,6,11,173,3,4,1,0,1,3,9,31,48,8,0
LEAD_942,nicole45@example.com,"Skinner, Dixon and Ramos",Education,"Research officer, political party",Mid,1000+,India,19,8,31,307,13,3,0,0,0,0,5,12,25,14,0
LEAD_943,andrea93@example.com,Davis LLC,Technology,Diagnostic radiographer,Mid,51-200,Germany,12,1,7,565,6,0,2,0,0,3,6,32,41,3,0
LEAD_944,scarey@example.net,Wilson-Johnson,Finance,Occupational psychologist,Entry,1000+,UK,16,3,9,28,12,3,2,0,0,0,2,102,59,10,0
LEAD_945,lrice@example.org,"Erickson, Wilson and Fox",Finance,Site engineer,Mid,201-1000,UK,0,7,15,420,7,3,1,1,0,4,5,88,16,9,0
LEAD_946,lthompson@example.org,Oliver-Johnson,Healthcare,Transport planner,Executive,11-50,India,12,0,30,662,4,4,2,1,1,2,8,35,14,12,1
LEAD_947,jeffjacobson@example.org,"Williams, Holt and Curtis",Healthcare,Forensic psychologist,Mid,1000+,Canada,3,8,5,349,5,3,1,0,1,3,7,50,31,4,0
LEAD_948,cameronrush@example.com,Johnson-Monroe,Education,"Engineer, broadcasting (operations)",Entry,51-200,USA,17,6,17,276,11,4,1,0,0,3,2,47,16,1,0
LEAD_949,vanessa36@example.org,Perry Inc,Technology,Tree surgeon,Mid,1000+,UK,5,1,12,117,5,3,1,1,0,1,3,67,22,16,0
LEAD_950,jamie66@example.org,Green-Baker,Finance,Outdoor activities/education manager,Executive,201-1000,Canada,3,2,16,220,3,2,0,0,1,0,2,52,23,10,1
LEAD_951,rachel52@example.org,"Clayton, Thomas and Russo",Healthcare,"Nurse, learning disability",Executive,51-200,Germany,1,6,0,398,6,3,2,1,0,1,9,67,47,20,0
LEAD_952,byrdrhonda@example.net,Johnson-Roman,Finance,Brewing technologist,Senior,1-10,Germany,0,5,39,83,18,3,1,0,1,2,2,62,8,19,0
LEAD_953,colleenspencer@example.org,"Fowler, Stone and Simon",Retail,Intelligence analyst,Executive,1000+,Germany,17,0,13,494,14,3,1,0,0,4,3,108,59,2,0
LEAD_954,francisco81@example.net,Holmes and Sons,Finance,"Journalist, broadcasting",Mid,1000+,UK,18,4,35,677,1,1,2,0,1,4,1,105,57,18,0
LEAD_955,hcastro@example.com,"Johnson, Chase and Lyons",Education,Logistics and distribution manager,Entry,201-1000,India,0,0,36,770,13,2,0,1,0,2,4,57,5,15,0
LEAD_956,blairjohn@example.com,Walker Ltd,Healthcare,"Engineer, civil (consulting)",Mid,1000+,UK,0,8,9,295,15,1,2,1,0,4,9,53,22,27,0
LEAD_957,kimberlybates@example.org,Jordan-Williams,Technology,Air broker,Senior,201-1000,India,18,4,32,276,8,3,0,1,0,2,2,75,55,4,1
LEAD_958,benjamin30@example.com,"Cummings, Brown and Malone",Technology,Prison officer,Senior,1-10,USA,8,9,3,267,13,0,0,0,0,3,0,80,46,11,0
LEAD_959,beth85@example.org,Silva Ltd,Finance,Arts administrator,Mid,1000+,Germany,8,7,11,78,13,4,0,0,1,0,1,100,10,14,0
LEAD_960,vmartin@example.com,White Inc,Education,Nature conservation officer,Mid,51-200,Canada,0,5,10,174,17,0,2,0,0,0,6,67,32,4,1
LEAD_961,beth84@example.org,Best and Sons,Healthcare,Furniture designer,Executive,1000+,Canada,4,3,36,396,2,3,2,0,1,1,8,57,45,22,0
LEAD_962,ramirezmark@example.com,Harrison-Collins,Healthcare,"Psychologist, prison and probation services",Entry,51-200,Canada,4,0,32,775,8,1,0,1,1,0,1,70,32,10,0
LEAD_963,johnsonmary@example.com,Nunez and Sons,Technology,Primary school teacher,Entry,1-10,Canada,7,8,24,749,4,4,1,1,0,3,4,99,28,15,0
LEAD_964,jessica27@example.org,Cook Group,Retail,Health visitor,Executive,1-10,India,8,6,15,129,14,3,1,0,0,3,5,33,22,21,0
LEAD_965,kristinmartinez@example.net,Moore-Ramsey,Retail,Games developer,Executive,1-10,Germany,9,9,4,614,11,0,0,0,1,1,1,118,58,13,0
LEAD_966,corey27@example.com,Berger-Cruz,Education,Ergonomist,Entry,51-200,UK,3,3,27,324,17,2,2,1,1,4,3,40,24,28,0
LEAD_967,zwood@example.net,Thomas Ltd,Education,Outdoor activities/education manager,Senior,1000+,India,2,8,19,187,6,1,1,0,1,3,6,39,59,21,1
LEAD_968,vho@example.org,Logan PLC,Retail,Drilling engineer,Entry,201-1000,USA,11,5,35,256,9,2,0,1,0,2,2,95,42,9,0
LEAD_969,travis41@example.org,Rodriguez-Ellis,Finance,"Psychologist, clinical",Executive,1000+,USA,7,2,1,596,11,3,2,0,1,0,3,39,27,22,0
LEAD_970,guerrasteven@example.org,Myers and Sons,Education,"Radiographer, therapeutic",Senior,201-1000,Germany,10,1,9,354,15,4,1,1,1,3,1,59,13,18,0
LEAD_971,michael18@example.org,"Cooper, Moore and Martinez",Education,Hydrogeologist,Senior,51-200,USA,13,7,34,290,15,0,0,0,0,0,2,100,50,7,0
LEAD_972,michaelvance@example.org,Banks and Sons,Healthcare,Data scientist,Entry,1-10,Canada,13,7,26,347,8,1,2,0,1,2,0,13,13,20,0
LEAD_973,george21@example.net,Fitzpatrick LLC,Healthcare,Medical illustrator,Senior,51-200,UK,15,7,37,472,8,4,0,0,0,2,6,87,11,3,0
LEAD_974,shane76@example.net,Gonzalez-Francis,Technology,Textile designer,Senior,11-50,India,4,6,16,24,4,0,1,1,1,4,8,89,33,6,0
LEAD_975,emily47@example.org,"Lin, Moore and Larson",Technology,Estate manager/land agent,Mid,1000+,UK,4,3,15,368,1,1,1,0,1,3,7,49,5,9,1
LEAD_976,glennmayer@example.com,"Mitchell, Mclean and Harris",Finance,"Psychotherapist, dance movement",Entry,1000+,Germany,10,7,8,647,8,0,0,0,0,1,5,42,44,18,0
LEAD_977,colerhonda@example.net,Whitaker Group,Education,Research scientist (life sciences),Executive,51-200,Canada,0,9,20,720,3,3,0,0,0,0,5,83,49,23,0
LEAD_978,candicecardenas@example.org,"Cruz, Roberts and Richard",Healthcare,Pathologist,Senior,1000+,Canada,11,5,11,486,16,2,1,1,0,4,7,23,26,28,0
LEAD_979,christopher19@example.net,Sanchez Ltd,Retail,"Accountant, chartered management",Mid,11-50,USA,2,2,24,266,9,1,0,1,1,3,1,27,29,18,0
LEAD_980,andrea39@example.org,"Livingston, Davidson and Matthews",Finance,"Engineer, production",Executive,1-10,Canada,5,8,2,698,18,1,0,0,1,1,0,118,45,28,0
LEAD_981,goodwinjoyce@example.com,Oneal LLC,Healthcare,Art therapist,Senior,11-50,UK,12,0,30,628,9,2,0,1,0,0,9,59,48,13,1
LEAD_982,qvaldez@example.com,Brown-Lindsey,Retail,Exercise physiologist,Mid,51-200,India,4,1,5,624,12,2,2,0,0,4,5,58,29,14,0
LEAD_983,gpham@example.com,"Contreras, Johnson and Barrera",Healthcare,"Surveyor, minerals",Mid,1000+,India,1,9,32,282,6,0,2,0,1,1,0,107,17,4,0
LEAD_984,fmiller@example.net,Price-Griffin,Retail,Tax adviser,Entry,51-200,Canada,8,9,34,679,15,0,1,0,0,1,3,81,49,28,0
LEAD_985,griffithchristian@example.net,Calderon Inc,Healthcare,Dance movement psychotherapist,Mid,1-10,UK,2,8,8,91,2,0,1,0,0,4,9,21,8,26,0
LEAD_986,jacksonsusan@example.org,Howard-Martinez,Education,"Presenter, broadcasting",Senior,11-50,Germany,13,6,26,337,13,2,0,0,0,2,7,59,13,25,1
LEAD_987,tracy81@example.net,Schmidt-Munoz,Education,Recruitment consultant,Mid,51-200,Germany,14,1,16,283,14,4,1,0,0,4,8,77,35,8,0
LEAD_988,benjaminthompson@example.com,"Morse, Mclaughlin and Lam",Technology,Conference centre manager,Senior,1-10,India,12,0,39,695,15,4,2,1,0,1,2,60,17,29,0
LEAD_989,kimberlybarnes@example.org,Hoffman PLC,Retail,Information systems manager,Senior,201-1000,UK,7,5,21,434,15,1,0,0,0,4,3,60,14,3,0
LEAD_990,khammond@example.com,"Ortega, Avery and Gentry",Healthcare,Chartered certified accountant,Senior,1000+,Canada,1,0,10,213,2,1,2,1,0,3,8,44,22,12,0
LEAD_991,zachary74@example.net,Price-Garner,Finance,Public relations officer,Senior,201-1000,India,8,8,1,483,10,1,1,0,1,0,3,22,58,14,1
LEAD_992,ybrown@example.com,"Perez, Stokes and Newman",Retail,Careers information officer,Entry,1000+,Canada,18,7,9,618,3,4,0,0,1,1,5,104,31,1,1
LEAD_993,curtissteele@example.com,Baker Ltd,Education,Contracting civil engineer,Executive,1-10,USA,5,4,32,600,8,2,1,0,0,4,9,22,54,13,0
LEAD_994,barbara14@example.net,Mcclain-Graves,Finance,Higher education careers adviser,Executive,11-50,Germany,12,3,0,214,18,1,0,0,1,4,0,115,59,25,0
LEAD_995,obanks@example.org,"Richards, Berger and Roberts",Retail,"Conservator, museum/gallery",Senior,201-1000,Germany,4,6,29,529,12,4,2,1,1,3,6,114,7,20,0
LEAD_996,davidnelson@example.org,Scott Group,Technology,Insurance claims handler,Mid,51-200,India,11,6,15,347,12,2,2,1,0,2,9,13,52,22,1
LEAD_997,olarsen@example.net,"Holmes, Hamilton and Barnett",Education,Immunologist,Senior,1-10,Canada,4,0,0,393,7,0,0,1,1,0,8,93,56,8,0
LEAD_998,melinda19@example.com,"Gray, Wilson and Brown",Healthcare,Geochemist,Senior,51-200,India,12,4,30,177,17,0,2,1,0,3,1,45,32,13,0
LEAD_999,john57@example.net,"Lewis, Chambers and Anderson",Healthcare,Technical sales engineer,Senior,11-50,UK,19,4,38,716,9,2,1,0,1,0,7,55,23,19,0
LEAD_1000,collinspaul@example.net,"Miller, Douglas and Jones",Education,Medical technical officer,Entry,1-10,UK,8,6,12,24,6,0,2,0,1,4,4,89,29,24,0
LEAD_1001,ysanders@example.com,"Cox, Barajas and Payne",Finance,"Pilot, airline",Executive,1000+,UK,14,6,30,690,6,1,2,0,1,3,9,79,36,24,1
LEAD_1002,veronica44@example.org,Bell-Mccarthy,Retail,Claims inspector/assessor,Executive,11-50,Canada,7,8,1,193,5,3,2,0,1,1,2,20,59,16,0
LEAD_1003,sthompson@example.org,Tapia Ltd,Finance,"Engineer, chemical",Senior,51-200,Canada,13,7,3,288,2,1,1,1,1,3,0,47,28,20,0
LEAD_1004,davidray@example.org,Murray-Copeland,Healthcare,"Embryologist, clinical",Entry,1000+,UK,12,1,29,205,17,1,0,0,1,4,6,74,59,9,0
LEAD_1005,owilliams@example.com,Mccoy and Sons,Education,"Accountant, chartered public finance",Executive,1-10,Germany,3,3,27,69,3,1,2,1,1,0,2,11,34,23,0
LEAD_1006,sharon37@example.org,"Sanders, Mcintyre and Sanders",Retail,Make,Executive,1-10,UK,14,1,22,236,2,3,1,0,0,2,7,13,55,13,0
LEAD_1007,barajasnichole@example.net,"Bowers, Johnson and Wong",Healthcare,Chemical engineer,Mid,1-10,UK,7,1,26,462,10,3,1,0,0,1,7,8,6,23,0
LEAD_1008,peterdavis@example.com,Scott and Sons,Technology,Horticultural therapist,Senior,11-50,UK,16,6,22,432,5,2,2,0,1,3,3,117,29,1,0
LEAD_1009,matthewbrown@example.org,"Diaz, Barajas and Romero",Retail,Careers adviser,Executive,1-10,India,3,4,22,177,16,0,0,0,1,4,3,24,44,8,0
LEAD_1010,qlewis@example.com,Brown Ltd,Healthcare,Art therapist,Mid,1000+,USA,3,5,6,58,12,2,0,0,1,2,5,10,41,1,0
LEAD_1011,ramirezcynthia@example.org,Alvarez-Holt,Healthcare,"Lecturer, higher education",Entry,11-50,UK,11,2,12,741,10,3,0,0,1,4,9,78,37,16,0
LEAD_1012,davidsmith@example.com,"Stevens, Levine and Morales",Education,Forest/woodland manager,Entry,1000+,USA,11,9,39,590,10,4,0,1,0,1,2,56,27,8,0
LEAD_1013,nicholasroberson@example.org,Jacobs-Bryant,Healthcare,Agricultural consultant,Executive,201-1000,USA,2,3,32,740,14,1,0,0,0,2,1,67,48,22,0
LEAD_1014,longamanda@example.com,"Houston, Fisher and Alvarado",Healthcare,"Psychologist, forensic",Entry,1000+,Canada,13,5,25,702,14,2,0,0,0,3,2,69,24,17,0
LEAD_1015,shanerobertson@example.net,Perez LLC,Finance,"Editor, commissioning",Executive,1000+,India,15,9,22,498,13,0,2,0,0,0,8,54,8,16,0
LEAD_1016,lopezjessica@example.net,Mooney Inc,Finance,Chartered legal executive (England and Wales),Mid,11-50,USA,8,4,36,628,6,3,2,1,0,3,6,117,8,27,0
LEAD_1017,sean14@example.net,Guerrero Group,Retail,Geoscientist,Senior,1000+,Canada,15,9,14,290,7,1,0,0,0,3,1,112,56,24,0
LEAD_1018,derrick63@example.com,Collins PLC,Healthcare,Horticultural therapist,Entry,201-1000,Germany,15,9,28,292,19,0,0,1,1,1,9,84,31,28,0
LEAD_1019,kari91@example.com,Brown-Patterson,Education,Local government officer,Executive,11-50,Canada,4,2,39,192,17,1,2,0,1,1,2,5,8,16,1
LEAD_1020,garyandersen@example.com,"Morris, Jackson and Webster",Technology,Chartered certified accountant,Mid,11-50,Germany,4,7,23,374,14,2,0,0,1,3,9,11,47,19,0
LEAD_1021,whart@example.com,"Weiss, Chen and Vaughn",Finance,"Production designer, theatre/television/film",Senior,1-10,India,2,7,8,81,13,3,1,1,0,1,7,106,57,22,0
LEAD_1022,xwarren@example.com,Adams Ltd,Technology,Intelligence analyst,Executive,51-200,Canada,14,5,27,299,19,2,2,0,0,2,0,41,18,2,0
LEAD_1023,william26@example.com,Williams-Smith,Finance,Geoscientist,Mid,201-1000,Germany,6,4,35,440,17,3,1,0,1,2,0,22,17,1,1
LEAD_1024,hollandmark@example.org,King-Thomas,Technology,Records manager,Senior,51-200,India,0,3,16,113,1,2,0,0,1,3,8,68,27,13,0
LEAD_1025,echase@example.com,Sherman Group,Technology,Special effects artist,Executive,51-200,UK,11,4,7,779,16,2,2,1,0,3,6,69,15,24,0
LEAD_1026,hamptonjames@example.com,"Hunt, Moss and Drake",Education,Economist,Executive,1-10,UK,14,5,29,732,18,1,1,0,1,0,2,63,13,23,0
LEAD_1027,matthewmcdaniel@example.com,Serrano-Howard,Healthcare,"Therapist, nutritional",Senior,201-1000,Germany,8,5,26,316,18,0,2,0,0,1,6,86,13,23,0
LEAD_1028,xlopez@example.com,"Campbell, Barton and Rodriguez",Finance,Marine scientist,Executive,1-10,USA,8,4,7,351,19,3,0,1,0,2,2,49,8,19,0
LEAD_1029,vanessawilson@example.org,Perry Group,Technology,Financial trader,Senior,1-10,USA,16,3,37,482,12,1,1,0,1,2,5,9,49,29,0
LEAD_1030,afreeman@example.net,Burton and Sons,Finance,Video editor,Senior,11-50,UK,19,2,37,136,7,0,2,1,0,4,9,46,56,16,0
LEAD_1031,walkerangela@example.net,Mora Ltd,Healthcare,Drilling engineer,Senior,1-10,India,5,1,26,240,10,4,0,0,0,0,7,56,36,15,0
LEAD_1032,andersonbruce@example.org,"Hamilton, Robinson and Bowers",Retail,"Social research officer, government",Senior,1-10,Canada,1,1,13,498,6,2,0,0,0,4,7,36,5,29,0
LEAD_1033,ymack@example.org,"Miller, Li and Griffin",Retail,Banker,Executive,201-1000,India,2,0,17,377,16,0,2,1,0,2,3,91,42,29,0
LEAD_1034,josetrevino@example.net,Reyes-Scott,Technology,"Education officer, community",Executive,1-10,UK,14,9,37,282,18,0,0,1,0,3,4,108,35,23,0
LEAD_1035,bennettbonnie@example.org,Roberson-Watson,Technology,Technical author,Senior,11-50,Canada,5,2,10,120,10,2,2,1,1,1,1,52,39,9,0
LEAD_1036,jasonmcbride@example.net,Bailey Group,Retail,Psychiatric nurse,Executive,51-200,USA,4,8,36,224,15,4,2,0,1,2,6,114,17,10,0
LEAD_1037,dbates@example.net,Jackson-Garcia,Technology,Fitness centre manager,Senior,1000+,UK,16,4,12,138,7,3,0,1,0,0,0,35,19,26,0
LEAD_1038,greeneashley@example.com,"Rojas, Martinez and Carpenter",Technology,Hotel manager,Executive,11-50,India,4,1,31,647,17,3,0,0,0,2,9,38,7,19,0
LEAD_1039,ericdunlap@example.com,"Ross, Butler and Davis",Retail,Medical illustrator,Mid,11-50,Germany,16,2,35,368,8,3,2,0,0,3,8,58,38,16,0
LEAD_1040,guerramichelle@example.net,Cummings-Manning,Healthcare,Broadcast presenter,Mid,201-1000,Canada,13,1,35,365,9,0,0,0,0,3,8,35,53,5,0
LEAD_1041,stewartdanny@example.org,Mueller-Bailey,Finance,"Engineer, structural",Executive,51-200,India,13,8,18,121,16,3,1,0,1,0,4,115,24,25,0
LEAD_1042,randalldarlene@example.org,"Bright, Hogan and Thomas",Finance,Archaeologist,Mid,1-10,Germany,12,0,19,465,18,4,0,0,1,4,8,46,31,9,1
LEAD_1043,renee21@example.org,Munoz PLC,Technology,Barista,Executive,11-50,Germany,19,2,16,700,4,1,0,0,1,4,1,109,59,26,0
LEAD_1044,tamaraedwards@example.com,Morrison Group,Technology,Social worker,Senior,51-200,UK,2,4,32,382,12,1,1,0,0,4,5,83,22,14,0
LEAD_1045,zachary53@example.org,"Padilla, Johnson and Bryant",Retail,Textile designer,Executive,51-200,UK,7,0,38,339,15,0,1,1,0,2,9,40,21,10,0
LEAD_1046,tamaranguyen@example.org,"Hughes, Mccoy and Benson",Technology,Travel agency manager,Mid,1-10,USA,0,0,13,434,5,2,1,1,1,3,0,51,19,28,0
LEAD_1047,uluna@example.org,"Barnes, Oliver and Banks",Technology,Health visitor,Mid,1-10,India,0,6,24,573,9,0,2,1,0,3,0,66,28,14,0
LEAD_1048,david30@example.org,Sanchez and Sons,Education,Communications engineer,Entry,51-200,Germany,11,7,30,360,7,2,1,0,1,2,2,49,53,11,0
LEAD_1049,jamesking@example.com,"Murray, Cox and Thompson",Healthcare,Records manager,Senior,51-200,India,18,2,33,84,9,1,0,1,1,3,0,108,30,22,0
LEAD_1050,michelle98@example.com,Bender-Baker,Technology,Immigration officer,Mid,201-1000,India,8,5,11,396,17,4,0,1,0,3,4,86,31,15,1
LEAD_1051,johnsondavid@example.org,Rios-Tucker,Education,Heritage manager,Senior,51-200,UK,4,0,27,673,8,3,2,0,0,4,9,1,39,9,0
LEAD_1052,hamiltonrenee@example.net,"Grant, Fleming and Lynch",Finance,Fitness centre manager,Mid,51-200,India,0,8,26,428,8,3,2,1,0,3,9,76,26,25,0
LEAD_1053,shannon21@example.net,Rojas-Rhodes,Education,Data processing manager,Entry,1-10,India,13,7,24,615,9,3,0,0,0,3,6,115,36,17,0
LEAD_1054,derekthompson@example.net,Sims LLC,Healthcare,Television floor manager,Senior,11-50,Canada,3,0,1,556,8,2,1,0,1,2,7,45,42,28,0
LEAD_1055,andrea04@example.org,"Wheeler, Perez and Blankenship",Finance,Tax inspector,Executive,11-50,Canada,0,7,5,491,4,0,0,0,1,4,8,7,48,20,0
LEAD_1056,guerrerosusan@example.org,Gonzales-Sanchez,Education,Building control surveyor,Mid,51-200,Germany,8,1,38,24,18,3,0,1,0,3,3,53,11,10,1
LEAD_1057,joshua18@example.net,Jones PLC,Technology,"Lecturer, higher education",Entry,1000+,Germany,1,7,30,196,4,4,2,1,1,4,6,42,10,29,0
LEAD_1058,braunsean@example.org,Morales-Patterson,Education,Primary school teacher,Executive,51-200,Germany,10,2,19,598,3,1,2,1,1,3,6,3,10,12,0
LEAD_1059,wberry@example.net,"Fox, Nelson and Morgan",Retail,Health physicist,Senior,51-200,USA,4,0,12,316,3,3,0,0,0,0,4,70,29,11,0
LEAD_1060,dennismaddox@example.com,"Duffy, Lowe and Weaver",Healthcare,Systems analyst,Executive,201-1000,USA,13,9,8,155,17,1,2,0,1,0,4,62,21,29,1
LEAD_1061,johnsonalexander@example.org,"Sanders, Lee and Garcia",Technology,Insurance underwriter,Entry,51-200,Canada,15,2,20,217,5,2,2,1,1,3,8,54,31,19,0
LEAD_1062,evazquez@example.net,Porter Ltd,Finance,Materials engineer,Executive,1-10,Germany,12,9,29,30,5,4,0,0,0,4,6,40,17,8,0
LEAD_1063,brucerandall@example.net,Welch Group,Education,Charity officer,Mid,51-200,USA,18,6,22,31,15,4,1,1,0,4,8,118,59,16,0
LEAD_1064,meredith39@example.com,Ramos and Sons,Education,Medical technical officer,Senior,11-50,Canada,5,4,23,78,12,3,1,0,0,3,6,116,48,26,0
LEAD_1065,hshepard@example.net,Huffman PLC,Finance,Academic librarian,Mid,1000+,Germany,0,7,12,398,19,2,0,0,0,2,4,65,42,11,0
LEAD_1066,carolynhowell@example.net,"Johnson, Middleton and Hernandez",Healthcare,"Research officer, political party",Senior,1-10,India,14,3,28,169,6,1,0,0,0,4,6,1,33,9,0
LEAD_1067,heatherschultz@example.net,Wood PLC,Healthcare,Warden/ranger,Mid,11-50,Canada,14,8,36,386,18,0,2,1,0,4,2,71,29,4,0
LEAD_1068,nancy50@example.com,Hall LLC,Education,Claims inspector/assessor,Senior,1000+,UK,17,5,36,353,19,3,0,0,1,0,0,42,23,7,0
LEAD_1069,lfernandez@example.net,Rivas-Ramos,Retail,Chartered management accountant,Executive,1000+,USA,16,7,28,87,18,4,0,1,0,2,2,116,13,1,0
LEAD_1070,jacob70@example.net,"Humphrey, Norton and Green",Education,Publishing copy,Executive,1-10,USA,14,2,21,728,1,1,0,0,1,0,3,72,58,12,1
LEAD_1071,ginaanderson@example.net,Johnson-Hughes,Education,"Therapist, horticultural",Executive,201-1000,Germany,15,9,35,527,11,1,1,1,1,0,8,97,42,26,0
LEAD_1072,moorealexander@example.org,"Dunn, Brewer and Davis",Healthcare,Health and safety adviser,Entry,1000+,Canada,9,0,10,741,17,3,1,0,1,4,7,93,33,27,0
LEAD_1073,vincenthurley@example.org,Montoya-Horton,Technology,Chief of Staff,Executive,11-50,USA,13,1,6,46,18,1,1,1,1,2,3,86,17,12,1
LEAD_1074,jeffreysmith@example.org,Foley-Lambert,Finance,Neurosurgeon,Executive,1-10,Germany,5,9,15,533,17,4,1,0,0,1,6,16,26,24,0
LEAD_1075,corey27@example.net,Hanson-Todd,Technology,"Designer, fashion/clothing",Executive,51-200,USA,10,2,35,742,12,0,2,1,0,2,7,80,31,15,1
LEAD_1076,jason39@example.com,"May, Williams and Allen",Retail,Field trials officer,Executive,201-1000,UK,8,0,38,426,18,2,2,1,0,3,6,59,16,4,0
LEAD_1077,ericacrawford@example.com,Pearson Inc,Retail,"Librarian, academic",Entry,201-1000,Germany,15,4,39,744,3,4,1,1,1,4,8,50,58,25,0
LEAD_1078,adam68@example.org,Pacheco-Kelly,Retail,Warehouse manager,Entry,201-1000,Germany,9,3,8,590,17,3,2,0,0,0,4,107,32,8,0
LEAD_1079,tuckerthomas@example.org,Young Inc,Education,Education administrator,Mid,201-1000,Canada,15,7,27,339,13,3,0,1,0,0,1,115,42,18,0
LEAD_1080,ucantrell@example.com,Sherman Ltd,Healthcare,Bookseller,Senior,1000+,Canada,5,3,1,224,12,2,0,1,0,2,0,60,27,15,0
LEAD_1081,shannon04@example.com,George-Woodward,Finance,"Engineer, structural",Senior,11-50,Canada,15,6,15,445,2,4,0,1,1,2,5,43,37,29,0
